resolved_date,issue_id,resolution,description,priority,assignee,assignee_username,created_date,summary,status,mapped_type,type
2020-07-16T05:18:11.000-0400,DROOLS-5495,Done,"1. Install eclipse (tested with eclipse-java-2020-03)
2. ""Install New Software"" to install ""Drools and jBPM"" plugin via https://download.jboss.org/drools/release/7.39.0.Final/org.drools.updatesite/
3. Create a project -> Other -> Drools -> Drools Project
  ->  Choose second icon (= a project with sample assets), Press Next
  -> For ""Build the project using:""
     A) Java and Drools runtime classes 
        -> Use ""Manage Runtime Definision"" to create a runtime which points to drools-distribution-7.39.0.Final/binaries
      B) Maven
  => The issue reproduced in both approaches
4. When you edit DRL or build a project in Eclipse, an error pop-up is raised. See attached DroolsBuilderError.png
{noformat}
Errors occurred during the build.
Errors running builder 'Drools Builder' on project 'Drools_2'.
org/apache/commons/math3/util/ArithmeticUtils
{noformat}

.metadata/.log 
{noformat}
!ENTRY org.eclipse.core.resources 4 75 2020-07-08 11:14:56.027
!MESSAGE Errors occurred during the build.
!SUBENTRY 1 org.drools.eclipse 4 75 2020-07-08 11:14:56.027
!MESSAGE Errors running builder 'Drools Builder' on project 'DroolsSampleProj3-maven'.
!STACK 0
java.lang.NoClassDefFoundError: org/apache/commons/math3/util/ArithmeticUtils
        at org.apache.poi.poifs.property.RootProperty.setSize(RootProperty.java:59)
        at org.apache.poi.poifs.property.DirectoryProperty.<init>(DirectoryProperty.java:52)
        at org.apache.poi.poifs.property.RootProperty.<init>(RootProperty.java:31)
        at org.apache.poi.poifs.property.PropertyTable.<init>(PropertyTable.java:58)
        at org.apache.poi.poifs.filesystem.POIFSFileSystem.<init>(POIFSFileSystem.java:102)
        at org.apache.poi.poifs.filesystem.POIFSFileSystem.<init>(POIFSFileSystem.java:274)
        at org.apache.poi.ss.usermodel.WorkbookFactory.create(WorkbookFactory.java:252)
        at org.apache.poi.ss.usermodel.WorkbookFactory.create(WorkbookFactory.java:221)
        at org.drools.decisiontable.parser.xls.ExcelParser.parseFile(ExcelParser.java:84)
        at org.drools.decisiontable.SpreadsheetCompiler.parseResource(SpreadsheetCompiler.java:136)
        at org.drools.decisiontable.SpreadsheetCompiler.compile(SpreadsheetCompiler.java:120)
        at org.drools.decisiontable.SpreadsheetCompiler.compile(SpreadsheetCompiler.java:93)
        at org.drools.decisiontable.DecisionTableProviderImpl.compileResource(DecisionTableProviderImpl.java:74)
        at org.drools.decisiontable.DecisionTableProviderImpl.loadFromResource(DecisionTableProviderImpl.java:42)
        at org.drools.compiler.compiler.DecisionTableFactory.loadFromResource(DecisionTableFactory.java:36)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.packageNameFromDtable(KieBuilderImpl.java:435)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.packageNameFromAsset(KieBuilderImpl.java:411)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.packageNameForFile(KieBuilderImpl.java:390)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.isFileInKieBase(KieBuilderImpl.java:381)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.filterFileInKBase(KieBuilderImpl.java:359)
        at org.drools.compiler.kie.builder.impl.AbstractKieProject.addFiles(AbstractKieProject.java:302)
        at org.drools.compiler.kie.builder.impl.AbstractKieProject.buildKnowledgePackages(AbstractKieProject.java:251)
        at org.drools.compiler.kie.builder.impl.AbstractKieProject.buildKnowledgePackages(AbstractKieProject.java:214)
        at org.drools.compiler.kie.builder.impl.AbstractKieProject.verify(AbstractKieProject.java:78)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.buildKieProject(KieBuilderImpl.java:279)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.buildAll(KieBuilderImpl.java:247)
        at org.drools.compiler.kie.builder.impl.KieBuilderImpl.buildAll(KieBuilderImpl.java:194)
        at org.drools.eclipse.builder.DroolsBuilder$DroolsBuilderVisitor.doBuildKieProject(DroolsBuilder.java:222)
        at org.drools.eclipse.builder.DroolsBuilder$DroolsBuilderVisitor.build(DroolsBuilder.java:197)
        at org.drools.eclipse.builder.DroolsBuilder.fullBuild(DroolsBuilder.java:155)
        at org.drools.eclipse.builder.DroolsBuilder.incrementalBuild(DroolsBuilder.java:172)
        at org.drools.eclipse.builder.DroolsBuilder.build(DroolsBuilder.java:108)
        at org.eclipse.core.internal.events.BuildManager$2.run(BuildManager.java:832)
        at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:45)
        at org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:220)
        at org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:263)
        at org.eclipse.core.internal.events.BuildManager$1.run(BuildManager.java:316)
        at org.eclipse.core.runtime.SafeRunner.run(SafeRunner.java:45)
        at org.eclipse.core.internal.events.BuildManager.basicBuild(BuildManager.java:319)
        at org.eclipse.core.internal.events.BuildManager.basicBuildLoop(BuildManager.java:371)
        at org.eclipse.core.internal.events.BuildManager.build(BuildManager.java:392)
        at org.eclipse.core.internal.events.AutoBuildJob.doBuild(AutoBuildJob.java:154)
        at org.eclipse.core.internal.events.AutoBuildJob.run(AutoBuildJob.java:244)
        at org.eclipse.core.internal.jobs.Worker.run(Worker.java:63)

{noformat}",Major,Kris Verlaenen,,2020-07-07T22:30:37.000-0400,"Drools Builder error ""org/apache/commons/math3/util/ArithmeticUtils"" by eclipse plugin",Resolved,bug,Bug
2020-07-16T02:36:59.000-0400,DROOLS-5483,Done,"Hello,

When I deploy KIE Application into Karaf which doesn't support build-in capability of TransactionSynchronizationRegistry, so it will fallback into implementation with ThreadLocal

[https://github.com/kiegroup/drools/blob/master/drools-persistence/drools-persistence-api/src/main/java/org/drools/persistence/jta/JtaTransactionManager.java]

 

What's happening is during commit, the transaction resource is always clear no matter the caller own the transaction or not.

 
{code:java}
public void commit(boolean transactionOwner) {
    if ( transactionOwner ) {
        try {
            this.ut.commit();
        } catch ( Exception e ) {
            logger.warn( ""Unable to commit transaction"", e);
            throw new RuntimeException( ""Unable to commit transaction"",
                                        e );
        }
    }
    transactionResources.get().clear();
}
{code}
This causes rulesbytearray field in sessioninfo table is not persisted.
Please refer to comment from ngs-mtech on [JtaTransactionManager.java|https://github.com/kiegroup/drools/commit/6189bdfaed78d540b464b83bcf6de5b34ee6888b#diff-247b587f2ee1112eda33c922619bb276]

[https://github.com/kiegroup/drools/commit/6189bdfaed78d540b464b83bcf6de5b34ee6888b]",Major,Mario Fusco,,2020-07-03T21:39:24.000-0400,RulesByteArray is never persistent into SessionInfo Table,Resolved,bug,Bug
2020-07-16T08:56:12.000-0400,DROOLS-5442,Done,"When user navigates among columns from Description to any other - he need to push right arrow key twice to skip a hidden column introduced recently for decision tables.
 !image-2020-06-18-15-04-15-605.png|thumbnail! ",Major,Jozef Marko,,2020-06-18T09:17:24.000-0400,[Guided Decision Table] Key navigation failure in Descision table,Resolved,bug,Bug
2020-07-15T02:52:35.000-0400,DROOLS-5458,Done,"For a Scenario Simulation that tests DRL rule and facts having an enum property a seemingly class-loading issue occurs in Business Central.

The ultimate error is in the DRL file validation:
{code:java|title=DRL file}
package org.jboss.qa.ba.scesim;

rule ""child ticket""
when
    t: Ticket ( type==TicketType.CHILD)
then
    t.setPrice(5.0);
end
{code}
{code:java|title=Validation error}
[KBase: defaultKieBase]: Unable to Analyse Expression type == TicketType.CHILD:
[Error: Comparison operation requires compatible types. Found class org.jboss.qa.ba.scesim.TicketType and class org.jboss.qa.ba.scesim.TicketType]
[Near : {... type == TicketType.CHILD ....}]
                     ^
{code}
The issue happens in given scenario:
 # import project
 # go to DRL file and run validation - succeeds
 # go to scenario simulation and run - succeeds
 # go back to DRL file and run validation - fails with the error above
 # go to scenario simulation and run again - fails due to the rule not being evaluated for given facts

The issue disappears when running Build of the project in the Project perspective.

 ",Blocker,Toni Rikkola,,2020-06-26T07:46:56.000-0400,Running tests should not affect incremental build,Resolved,bug,Bug
2020-07-06T09:18:16.000-0400,DROOLS-5488,Done,None,Major,Mario Fusco,,2020-07-06T05:41:44.000-0400,Drools accumulate is updating an irrelevant fact,Resolved,bug,Bug
2020-06-26T08:03:44.000-0400,DROOLS-5449,Explained,"After updating a declared type that is not referenced in the rules with _updateToVersion()_,
 running _fireAllRules()_ many times in a loop throws _ClassCastException_.

E.g., when the following DRL:
{noformat}
declare UnreferencedType
 x : int
end 
declare ReferencedType
 str : String
end
 
rule ""example rule""
when
 ReferencedType( str == ""A"" )
then
end{noformat}
is updated to:
{noformat}
declare UnreferencedType
 x : int
 newField : String
end 
declare ReferencedType
 str : String
end
 
rule ""example rule""
when
 ReferencedType( str == ""A"" )
then
end{noformat}
the following exception it thrown by _fireAllRules()_:
{noformat}
java.lang.RuntimeException: Error evaluating constraint 'str == ""A""' in [Rule ""example rule"" in org/example/rules.drl]
 at org.drools.core.rule.constraint.MvelConstraint.evaluate(MvelConstraint.java:277)
 at org.drools.core.rule.constraint.MvelConstraint.isAllowed(MvelConstraint.java:225)
 at org.drools.core.reteoo.AlphaNode.assertObject(AlphaNode.java:139)
 ...
 Caused by: java.lang.ClassCastException: class org.example.ReferencedType cannot be cast to class org.example.ReferencedType (org.example.ReferencedType is in unnamed module of loader org.drools.dynamic.DynamicProjectClassLoader$DefaultInternalTypesClassLoader @46292372; org.example.ReferencedType is in unnamed module of loader org.drools.dynamic.DynamicProjectClassLoader$DefaultInternalTypesClassLoader @23b8d9f3)
 at ConditionEvaluator7ed8b2c57cad4e74b856fdba30554aa1.evaluate(Unknown Source)
 at org.drools.core.rule.constraint.MvelConstraint.evaluate(MvelConstraint.java:275)
 ... 43 more{noformat}",Major,Mario Fusco,,2020-06-24T04:44:12.000-0400,ClassCastException upon unreferenced declare update,Resolved,bug,Bug
2020-06-22T04:13:08.000-0400,DROOLS-5438,Done,from the DMN spec !image-2020-06-17-12-38-33-381.png! ,Major,Matteo Mortari,,2020-06-17T06:38:52.000-0400,DMN align FEEL behaviour when sum([]) ,Resolved,bug,Bug
2020-06-19T13:20:32.000-0400,DROOLS-5434,Done,"I am running Drools in a Spring-Boot jar and get the following warning statement _File 'BOOT-INF/classes/com/example/test/TEST.drl' is in folder 'BOOT-INF/classes/com/example/test' but declares package 'com.example.test'. It is advised to have a correspondance between package and folder names_. The package name in the drl file is correct, the problem is just that _BOOT-INF.classes._ isn't considered when evaluating if printing the warning or not.

I have tracked it down to *KieBuilderImpl.java*, method *isFileInKieBase*. The last 2 lines in that method calls:
{code:java}
// packageNameForFile prints warning if package in .drl file is not same as flatted directory structure
// Does not care about SUPPORTED_RESOURCES_ROOTS, thus prints the warning
String pkgNameForFile = packageNameForFile( fileName, folderNameForFile, !useFolders, file );

// Does care about SUPPORTED_RESOURCES_ROOTS, so the drl file is loaded
return isPackageInKieBase( kieBase, pkgNameForFile );
{code}
As it is implemented right now, the warning might either be a false-positive (and still get loaded), or the package is wrong (and the file is not loaded).

Voting to include the SUPPORTED_RESOURCES_ROOTS as valid prefixes when checking if the warning should be printed.",Major,Mario Fusco,,2020-06-16T03:19:49.000-0400,Incorrect warning about file declaring wrong package,Resolved,bug,Bug
2020-06-09T08:50:33.000-0400,DROOLS-5364,Done,"There is warning about data type change even when a test scenario is just created. The spotted behavior would be expected if user is reopening a a scenario but not creating a new one.

h2. Acceptance test
https://github.com/jboss-integration/bxms-qe-tests/pull/3283

 ",Major,Yeser Amer,,2020-05-25T02:11:01.000-0400,Test scenario reports data type change during creation,Resolved,bug,Bug
2020-06-08T02:42:50.000-0400,DROOLS-5345,Done,"When using Drools inside an *Equinox* OSGi container (Oxygen, org.eclipse.osgi-3.12.0.v20170512-1932.jar) the logic inside {{org.drools.relective.classloader.ProjectClassLoader#isOsgiClassLoader}} does not work properly, i.e. the OSGi runtime is not detected. This leads to ""The Eclipse JDT Core jar is not in the classpath"" because the shaded and packed compiler classes cannot be found.

Cause of the problem seems to be the fact that the {{EquinoxClassLoader}} does not implement {{BundleReference}} directly *but so does its superclass*. I tried and patched {{ProjectClassLoader}} with the following snippet and this seems to work:

{code:java}
private static boolean isOsgiClassLoader(final ClassLoader cl) {
    Class<?> clc = cl.getClass();
    while (clc != null && !clc.equals(ClassLoader.class)) {
        if (Stream.of(clc.getInterfaces()).map(Class::getSimpleName).anyMatch(name -> name.equals(""BundleReference""))) {
            return true;
        }
        clc = clc.getSuperclass();
    }
    return false;
}
{code}
",Major,Mario Fusco,,2020-05-19T04:11:05.000-0400,Class loading issue in Eclipse Equinox OSGi container,Resolved,bug,Bug
2020-06-04T13:21:43.000-0400,DROOLS-5400,Done,"Executable model compilation fails on declared types with both _@SerialVersionUID_ and _@key_ annotations.

Example of DRL that fails to compile:



{noformat}
    declare ServiceInformation
        @serialVersionUID( 0 )
        code: String @key
    end
    rule ""create new ServiceInformation""
    when
    then
       insert( new ServiceInformation(""123456"") );
    end
{noformat}

Error:

{noformat}
    Error Messages:
    Message [id=1, kieBase=binding-field-indexed-with-square-brackets, level=ERROR, path=null, line=56, column=0
       text=Duplicate method ServiceInformation(String) in type ServiceInformation]
    Message [id=2, kieBase=binding-field-indexed-with-square-brackets, level=ERROR, path=null, line=61, column=0
       text=Duplicate method ServiceInformation(String) in type ServiceInformation]
{noformat}

The example works fine when compiling without executable model.
",Minor,Mario Fusco,,2020-06-02T12:33:46.000-0400,Executable model build fails with SerialVersionUID and key annotations,Resolved,bug,Bug
2020-06-05T11:03:33.000-0400,DROOLS-4510,Explained,"kie server returns 500 to kie client when using kie-server-spring-boot-starter-drools

2019-09-08 21:51:45.643  INFO 11763 --- [0.1-8081-exec-1] o.k.s.api.marshalling.MarshallerFactory  : Marshaller extensions init
2019-09-08 21:53:01.971 ERROR 11763 --- [0.1-8081-exec-1] o.a.c.c.C.[.[.[/].[servletContainer]     : Servlet.service() for servlet [servletContainer] in context with path [] threw exception [org.glassfish.jersey.server.ContainerException: java.lang.NoSuchMethodError: com.fasterxml.jackson.databind.SerializationConfig.with(Lcom/fasterxml/jackson/databind/AnnotationIntrospector;)Lcom/fasterxml/jackson/databind/SerializationConfig;] with root cause

java.lang.NoSuchMethodError: com.fasterxml.jackson.databind.SerializationConfig.with(Lcom/fasterxml/jackson/databind/AnnotationIntrospector;)Lcom/fasterxml/jackson/databind/SerializationConfig;
	at org.kie.server.api.marshalling.json.JSONMarshaller.configureMarshaller(JSONMarshaller.java:155) ~[kie-server-api-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.api.marshalling.json.JSONMarshaller.<init>(JSONMarshaller.java:128) ~[kie-server-api-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.api.marshalling.BaseMarshallerBuilder.build(BaseMarshallerBuilder.java:43) ~[kie-server-api-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.api.marshalling.MarshallerFactory.getMarshaller(MarshallerFactory.java:52) ~[kie-server-api-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.services.impl.marshal.MarshallerHelper.marshal(MarshallerHelper.java:79) ~[kie-server-services-common-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.remote.rest.common.util.RestUtils.createCorrectVariant(RestUtils.java:55) ~[kie-server-rest-common-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.remote.rest.common.util.RestUtils.createCorrectVariant(RestUtils.java:44) ~[kie-server-rest-common-7.9.0.Final.jar:7.9.0.Final]
	at org.kie.server.remote.rest.common.resource.KieServerRestImpl.getInfo(KieServerRestImpl.java:94) ~[kie-server-rest-common-7.9.0.Final.jar:7.9.0.Final]
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method) ~[na:1.8.0_152]
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:62) ~[na:1.8.0_152]
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43) ~[na:1.8.0_152]
	at java.lang.reflect.Method.invoke(Method.java:498) ~[na:1.8.0_152]
	at org.glassfish.jersey.server.model.internal.ResourceMethodInvocationHandlerFactory.lambda$static$0(ResourceMethodInvocationHandlerFactory.java:76) ~[jersey-server-2.26.jar:na]
